iter	Logloss
2927	0.1639987372
2928	0.1639882274
2929	0.1639744154
2930	0.1639610414
2931	0.1639435276
2932	0.1639335154
2933	0.1639225076
2934	0.1639071978
2935	0.1638920288
2936	0.1638799698
2937	0.1638592721
2938	0.1638437458
2939	0.163827212
2940	0.1638154167
2941	0.1638022527
2942	0.1637843275
2943	0.1637658045
2944	0.1637505963
2945	0.1637329576
2946	0.1637183579
2947	0.1637039717
2948	0.1636907496
2949	0.1636779826
2950	0.163662316
2951	0.1636446098
2952	0.1636277867
2953	0.1636139169
2954	0.1636021363
2955	0.1635895766
2956	0.1635748076
2957	0.163560017
2958	0.1635407618
2959	0.163527941
2960	0.1635107167
2961	0.1635020506
2962	0.1634936268
2963	0.1634804836
2964	0.1634648874
2965	0.1634486728
2966	0.1634327081
2967	0.1634141391
2968	0.1634014176
2969	0.1633862013
2970	0.1633766217
2971	0.1633572668
2972	0.1633456443
2973	0.163332325
2974	0.1633176232
2975	0.1633033697
2976	0.1632883315
2977	0.1632727046
2978	0.1632521593
2979	0.1632370488
2980	0.1632196787
2981	0.1631991839
2982	0.1631860038
2983	0.1631763955
2984	0.1631658624
2985	0.1631523064
2986	0.1631404114
2987	0.1631244088
2988	0.1631142582
2989	0.1631027212
2990	0.1630882438
2991	0.1630766706
2992	0.1630662312
2993	0.1630477361
2994	0.1630310496
2995	0.1630121357
2996	0.1629953237
2997	0.1629765625
2998	0.1629591114
2999	0.1629404494
